Id,SalePrice
2735,136127.93654642155
2736,146633.70851933397
2737,116730.87075982516
2738,133124.9302475279
2739,166830.54276438965
2740,146678.46295123827
2741,132492.1143061308
2742,166448.76953955088
2743,144324.3074603108
2744,169163.09275820816
2745,159176.60828295862
2746,129652.63697932946
2747,161838.06178258808
2748,115236.83174597716
2749,139721.78552961588
2750,115452.17477491428
2751,132345.72006524855
2752,232604.57730713853
2753,174521.7649123916
2754,239172.2739006282
2755,139039.905797226
2756,64378.036694861425
2757,47695.11647585477
2758,74571.39247037529
2759,167050.70478009735
2760,111785.36431345134
2761,142423.84146295738
2762,143365.73054691305
2763,231326.63808070018
2764,189212.85206010408
2765,303531.98130053375
2766,119034.91593282053
2767,50183.25167138141
2768,105354.47428626276
2769,126727.89132786356
2770,176387.7436473918
2771,103421.77540017106
2772,86981.2649466861
2773,149057.89860041073
2774,148126.6856905566
2775,120142.80414794735
2776,157444.16343803704
2777,163561.8580038618
2778,142213.02420136274
2779,95000.58534502552
2780,116318.47373831179
2781,94727.59877582052
2782,81897.04694767704
2783,86202.46723841538
2784,99778.33704271168
2785,117913.87246771954
2786,39674.89775662753
2787,124345.68249755341
2788,44442.23981162626
2789,189255.65213948034
2790,96419.28170195327
2791,103312.49489242368
2792,32705.33587063494
2793,186959.133907169
2794,68203.01077164494
2795,120237.47435073578
2796,84876.73631811608
2797,216662.09896175243
2798,122442.9052485748
2799,112985.21742987481
2800,58548.340402875794
2801,117576.35110058973
2802,135930.68993738224
2803,168069.0124598001
2804,146126.11590729887
2805,107824.78987512854
2806,75294.83775017288
2807,181425.39208044426
2808,150701.09588120366
2809,127344.53605149267
2810,131618.67767719825
2811,166221.04047779366
2812,171792.37597790593
2813,151944.9355761498
2814,152195.61744164774
2815,94402.26830794621
2816,248899.21194818313
2817,154283.7018884477
2818,121165.72360910603
2819,198002.51801972862
2820,129272.34942754149
2821,113207.65946217609
2822,202303.27743012295
2823,302493.7943727434
2824,167680.58104106947
2825,166127.10319331865
2826,127916.65941286058
2827,132894.55897573417
2828,239352.68538630428
2829,234023.7385951617
2830,229830.2125394786
2831,206931.200324377
2832,246631.2429873275
2833,276490.9830200935
2834,222846.3999761159
2835,226395.81648375635
2836,199683.67276135134
2837,186499.62412562827
2838,137040.75339352468
2839,183720.97525975684
2840,211617.44493047622
2841,216015.35574649047
2842,238335.3610108206
2843,159136.48627505073
2844,184811.41456967144
2845,114853.40522377478
2846,217333.51285936023
2847,214248.88011797285
2848,249222.08181767276
2849,210761.7744523089
2850,295255.8930988401
2851,234733.12502766453
2852,252093.20292548515
2853,239395.88194331358
2854,158116.8556612638
2855,224439.22114914982
2856,208851.54656021716
2857,200845.6969126513
2858,220109.39368142223
2859,115614.14258040313
2860,118272.64067745104
2861,146492.34910509578
2862,220189.63112480426
2863,139290.93962968682
2864,254127.16926878417
2865,145515.881282583
2866,192496.8400695999
2867,72081.7233701417
2868,127595.21962055605
2869,107093.10421799065
2870,136406.66152242268
2871,75432.81660676445
2872,1549.9263456108165
2873,87389.90089022659
2874,142243.62518744462
2875,122785.79205722618
2876,193884.36888925277
2877,138041.2496864185
2878,159316.76621045207
2879,130768.45631206059
2880,92655.70706655242
2881,144463.5709871846
2882,163404.53158087702
2883,184250.9722095605
2884,207350.08188112837
2885,173920.09034324688
2886,221947.20234431303
2887,119044.34800320613
2888,147406.52427931834
2889,33870.859079325804
2890,59230.7904901912
2891,140905.3457674312
2892,30685.20980351465
2893,71871.27823324554
2894,34523.61010123388
2895,279138.69339833275
2896,264074.3672337829
2897,212972.46726300928
2898,171967.0061211789
2899,230623.74247715913
2900,162072.3848388684
2901,234058.97811939515
2902,204982.92576779702
2903,307882.09824281576
2904,321809.0873134957
2905,45506.60686646955
2906,241142.7252946656
2907,100477.76886346145
2908,122125.32288474054
2909,154029.50747197587
2910,53422.467052683
2911,59459.911930403556
2912,157737.4339632679
2913,63924.93565888668
2914,48638.649356798036
2915,57824.458902368904
2916,68283.44076432497
2917,174990.5435655478
2918,103245.6353136478
2919,256187.97021447215
